signal_date,symbol,name,rank,score,target_weight,regime,target_exposure,mom_12_1,mom_6_1,trend,volatility,avg_amount_20,planned_execution_date
2019-12-31,600006.SH,DEMO06,17,-0.5429356792287034,0.04927302846463072,RISK_ON,0.95,0.049149963928711626,0.09205017782886604,0.06307020133946217,0.21839247105856388,136460558.27572274,2020-01-01
2019-12-31,000032.SZ,DEMO31,18,-0.6389411859831031,0.0455867951449226,RISK_ON,0.95,0.01580474640808993,0.044630045195207524,0.16402087009067157,0.2360520937855003,156870667.55988377,2020-01-01
2019-12-31,000022.SZ,DEMO21,19,-0.6516956596803463,0.054428403972559915,RISK_ON,0.95,0.005703685495820343,0.05916740294453193,0.017801685983196203,0.19770666889947291,106227210.99464731,2020-01-01
2019-12-31,000006.SZ,DEMO05,20,-0.7634246070656237,0.04877384435966549,RISK_ON,0.95,0.056045299092986944,-0.0300429128461428,0.007510674627777769,0.2206276454974004,112115537.55355792,2020-01-01
2020-01-31,600036.SH,DEMO36,1,1.044649618987792,0.02264235652207914,RISK_OFF,0.3,0.48904312375276526,0.21357529727698532,0.23990574970945477,0.19124073643822548,264605637.40457207,2020-02-03
2020-01-31,600044.SH,DEMO44,2,0.7434609316282498,0.01945417535944921,RISK_OFF,0.3,0.4672162150350243,0.44329459420703543,0.13972261018090837,0.22258157212899038,170675449.9616832,2020-02-03
2020-01-31,600040.SH,DEMO40,3,0.6992578394840734,0.01614968175488409,RISK_OFF,0.3,0.505647979230289,0.5265816705261341,0.23504597935369964,0.2681254653621718,155765456.5827615,2020-02-03
2020-01-31,600032.SH,DEMO32,4,0.6334314932968539,0.019819999600824492,RISK_OFF,0.3,0.5357962566211067,0.3151994877619777,0.09596351360038602,0.2184733109580457,181106856.33687156,2020-02-03
2020-01-31,000010.SZ,DEMO09,5,0.5159665176808657,0.018791544676382232,RISK_OFF,0.3,0.510045022187811,0.3764315336686441,0.10601003271834686,0.230430281839551,121795462.26093538,2020-02-03
2020-01-31,000046.SZ,DEMO45,6,0.16261876059489738,0.015451225601847715,RISK_OFF,0.3,0.44540857368246756,0.20873070867588606,0.21591093464879263,0.2802457906938759,176081749.68856716,2020-02-03
2020-01-31,000042.SZ,DEMO41,7,0.02934070871621189,0.01718197072000031,RISK_OFF,0.3,0.295990578590146,0.266791491226672,0.140774028306752,0.25201654726013833,265482241.20133585,2020-02-03
2020-01-31,000048.SZ,DEMO47,8,-0.04246126929661842,0.0165774759038123,RISK_OFF,0.3,0.4139154030247709,0.17781565314465086,0.09948911976409969,0.2612062874411101,216278700.81990224,2020-02-03
2020-01-31,000018.SZ,DEMO17,9,-0.056546893094143805,0.01833060633811916,RISK_OFF,0.3,0.22276308563257752,0.37468469852564246,0.18426064952414611,0.23622464287908398,101468183.44438593,2020-02-03
2020-01-31,600038.SH,DEMO38,10,-0.2045081907695218,0.015960570001959863,RISK_OFF,0.3,0.3013059834628331,0.20825266861231562,0.2532163238101761,0.2713023993157861,122876102.74849229,2020-02-03
2020-01-31,000012.SZ,DEMO11,11,-0.277338450592143,0.019185565230207827,RISK_OFF,0.3,0.27734259401325767,0.15467332138861645,0.11623336651964711,0.2256978558630855,118840408.36563525,2020-02-03
2020-01-31,600048.SH,DEMO48,12,-0.2848291594254497,0.01835455728688181,RISK_OFF,0.3,0.25084856822522883,0.09598764962386785,0.09129460087516428,0.23591639222342167,318184211.496971,2020-02-03
2020-01-31,000030.SZ,DEMO29,13,-0.3406694611220225,0.01768903253454522,RISK_OFF,0.3,0.3630813861817892,0.03399621167392164,0.0336548361999629,0.24479241176830124,243871677.79687506,2020-02-03
2020-01-31,000016.SZ,DEMO15,14,-0.3598917845493913,0.024226494563659773,RISK_OFF,0.3,0.21088845741294504,0.07263372652735556,0.05745059131803165,0.17873576074330497,128092719.90287276,2020-02-03
2020-01-31,000022.SZ,DEMO21,15,-0.926049190476159,0.02285370912031651,RISK_OFF,0.3,0.04945385778591538,-0.028296202130897896,0.03109066807418981,0.18947212958660872,110995554.39572959,2020-02-03
2020-01-31,000038.SZ,DEMO37,16,-1.3364314710634972,0.01733103478503035,RISK_OFF,0.3,-0.07639936396449454,0.027328171660780942,0.042134768039004955,0.2498489553387443,136198913.53100973,2020-02-03
2020-02-28,600036.SH,DEMO36,1,0.8104926175795313,0.025832101662183655,RISK_OFF,0.3,0.4850036296070195,0.2118484910116314,0.09418446173905681,0.20632394301402127,215936807.34566504,2020-03-02
2020-02-28,000042.SZ,DEMO41,2,0.6021545339790939,0.024078532562264852,RISK_OFF,0.3,0.3992166401636774,0.31158299545967605,0.05366089479965375,0.22134991231290632,232472310.0419456,2020-03-02
2020-02-28,000046.SZ,DEMO45,3,0.4049560529492371,0.01962893162440629,RISK_OFF,0.3,0.4566159748717973,0.25970671890403296,0.13646251175228996,0.2715268040698569,171812590.25204197,2020-03-02
2020-02-28,600044.SH,DEMO44,4,0.3968225108235641,0.023334433550506316,RISK_OFF,0.3,0.4120810428355146,0.20619834026374462,0.09651049092656594,0.2284084188178263,178420154.9513053,2020-03-02
2020-02-28,600038.SH,DEMO38,5,0.09785242032484753,0.019349648627247522,RISK_OFF,0.3,0.3653765419005006,0.20692885935996808,0.2834157700008926,0.2754458840030597,140981841.20611507,2020-03-02
2020-02-28,000048.SZ,DEMO47,6,0.0656567173356479,0.02094002652410736,RISK_OFF,0.3,0.37520702867067435,0.10877804138015335,0.13538403612134053,0.25452599427917794,214639393.02710864,2020-03-02
2020-02-28,600040.SH,DEMO40,7,0.032178202675086705,0.019344505117567155,RISK_OFF,0.3,0.3926169619999287,0.3645287461903439,0.034646841546795315,0.2755191222979748,166128422.31132025,2020-03-02
2020-02-28,000010.SZ,DEMO09,8,0.007115557468521411,0.024205686286636455,RISK_OFF,0.3,0.41398236619497353,0.14998806866775682,0.025019523234453223,0.2201871497534555,112099466.08419903,2020-03-02
2020-02-28,000016.SZ,DEMO15,9,-0.17743343088942445,0.03502864016430006,RISK_OFF,0.3,0.3086116179839349,0.04766807559791486,0.03760460517033426,0.15215495224141493,130499768.17380488,2020-03-02
2020-02-28,600048.SH,DEMO48,10,-0.19053481429909824,0.022055978711381718,RISK_OFF,0.3,0.3357143019475648,0.09506173823310426,0.030523117645690823,0.24164790604057013,335736285.7407962,2020-03-02
2020-02-28,000012.SZ,DEMO11,11,-0.32824870384213284,0.022506140948335487,RISK_OFF,0.3,0.242612782032815,0.13768502213317446,0.14474025033327997,0.23681452468975878,120300301.24718726,2020-03-02
2020-02-28,000018.SZ,DEMO17,12,-0.5550581963717409,0.021860788540732302,RISK_OFF,0.3,0.09373923049440624,0.2809736609638407,0.12925469377771304,0.24380552702159047,126444667.46483442,2020-03-02
2020-02-28,600034.SH,DEMO34,13,-1.1659534677331354,0.021834585680330837,RISK_OFF,0.3,0.10115424361097225,-0.10113186205160096,0.04204751084297742,0.24409810881284505,225418621.79500374,2020-03-02
2020-03-31,600038.SH,DEMO38,1,0.8321171038225151,0.03068995228120664,RISK_OFF,0.3,0.4785005292358966,0.30403943958676405,0.26889856382021127,0.24893628145732344,144195052.59127253,2020-04-01
2020-03-31,000026.SZ,DEMO25,2,0.5859494583004028,0.037676823364795456,RISK_OFF,0.3,0.39626237589657887,0.25980296493412625,0.05568952738196309,0.20277300251710748,104873729.19071884,2020-04-01
2020-03-31,000046.SZ,DEMO45,3,0.3531774847241638,0.03244010069924292,RISK_OFF,0.3,0.35223906722359355,0.21780085681365824,0.12946963480259455,0.23550613081680663,161070937.96237278,2020-04-01
2020-03-31,000012.SZ,DEMO11,4,0.13308308850734724,0.03586846211964399,RISK_OFF,0.3,0.39614861828340975,0.09316151686118279,0.020796512219412255,0.21299610151956275,114053029.9571697,2020-04-01
2020-03-31,000048.SZ,DEMO47,5,0.11691835635165806,0.028092459455088054,RISK_OFF,0.3,0.36410740751518267,0.2512181823014552,0.05362890283843913,0.2719534973860243,241469180.3374316,2020-04-01
2020-03-31,000042.SZ,DEMO41,6,-0.15765951905614298,0.03608916495747913,RISK_OFF,0.3,0.23967945012963376,0.10051726191931665,0.018346912549891403,0.21169352651932166,238149043.0933962,2020-04-01
2020-03-31,600044.SH,DEMO44,7,-0.30070610309948087,0.03155418098069347,RISK_OFF,0.3,0.3685771338625421,0.028597212550504958,0.014595733506571396,0.24211823478038444,161458950.6211313,2020-04-01
2020-03-31,600034.SH,DEMO34,8,-0.705737966210974,0.03148102157558825,RISK_OFF,0.3,0.23724554626149086,-0.014440793002812313,0.0067259753198225525,0.24268089841501678,234522015.57298154,2020-04-01
2020-03-31,600046.SH,DEMO46,9,-0.857141903339489,0.03610783456626204,RISK_OFF,0.3,0.013126700655076373,0.06616516535369721,0.05720042705709805,0.21158407007117222,102818673.37295848,2020-04-01
2020-04-30,600038.SH,DEMO38,1,0.989080972108766,0.03429321946573623,RISK_OFF,0.3,0.6421378425999329,0.38041902260562743,0.2373740531603028,0.2541466320743169,143928951.17158306,2020-05-01
2020-04-30,000046.SZ,DEMO45,2,0.24671666084607424,0.035355822567632346,RISK_OFF,0.3,0.36205613140432846,0.24820286487283827,0.0945310956842984,0.24650837110437263,156572576.26388958,2020-05-01
2020-04-30,600000.SH,DEMO00,3,0.24101544829348925,0.04553580374653292,RISK_OFF,0.3,0.17049312736734468,0.1689246097326782,0.25400758490025876,0.19139897647828089,111181887.58560021,2020-05-01
2020-04-30,600040.SH,DEMO40,4,-0.06714374116349374,0.0389050358986081,RISK_OFF,0.3,0.36617301430651295,-0.012640923169947138,0.04419912561835093,0.22402000226695795,139855742.20371115,2020-05-01
2020-04-30,000048.SZ,DEMO47,5,-0.2026213450892069,0.03349375723503148,RISK_OFF,0.3,0.24865627317450434,0.15519350497616236,0.08645256694357051,0.26021285605684835,212311420.68403044,2020-05-01
2020-04-30,600044.SH,DEMO44,6,-0.31292658662255046,0.03544326040530651,RISK_OFF,0.3,0.33969489381886686,0.001307131693340624,0.0012013462640607653,0.2459002397222293,176524302.17638773,2020-05-01
2020-04-30,000042.SZ,DEMO41,7,-0.3403623069515827,0.03995916869066,RISK_OFF,0.3,0.15569988530686274,-0.002788918448634714,0.043700778948186025,0.21811029898225634,216592535.0290274,2020-05-01
2020-04-30,600034.SH,DEMO34,8,-0.553759101421499,0.03701393199049248,RISK_OFF,0.3,0.09804452553124232,0.07108365662335392,0.011039543104575777,0.23546556016909964,219372470.31525746,2020-05-01
2020-05-29,600038.SH,DEMO38,1,1.181073651954825,0.021181558874432686,RISK_OFF,0.3,0.6526486210088489,0.37257035489073664,0.20137939005459815,0.26291118712957146,146683984.44725627,2020-06-01
2020-05-29,000026.SZ,DEMO25,2,0.42872131248174433,0.02720653046372718,RISK_OFF,0.3,0.25118920267950906,0.04403747183120621,0.08454799004608815,0.20468867929913528,101048772.54997851,2020-06-01
2020-05-29,000018.SZ,DEMO17,3,0.42325825650420557,0.03125648180525003,RISK_OFF,0.3,0.24977182808884613,-0.0033302519452962365,0.04792205223492774,0.17816684627623783,112354494.13742363,2020-06-01
2020-05-29,000046.SZ,DEMO45,4,0.3391813058549572,0.021573822949759118,RISK_OFF,0.3,0.24090743557602123,0.12409321175864796,0.05087534563678364,0.2581308283608671,184434899.56580636,2020-06-01
2020-05-29,000048.SZ,DEMO47,5,0.33847589876235623,0.02285193151320573,RISK_OFF,0.3,0.3200823469221825,0.014088344014952181,0.017258416349923422,0.24369357074756923,250562972.13427955,2020-06-01
2020-05-29,600034.SH,DEMO34,6,0.21210250443451162,0.023810844936756042,RISK_OFF,0.3,0.09507383961938487,0.02794315181824758,0.07858038165866987,0.2338795117822771,219211118.74914867,2020-06-01
2020-05-29,000016.SZ,DEMO15,7,0.207444515060484,0.030407572683409764,RISK_OFF,0.3,0.12747438768642705,-0.011845835227266233,0.02869075490974904,0.18314085267221467,138087943.08716092,2020-06-01
2020-05-29,000022.SZ,DEMO21,8,-0.25329362513439113,0.029182147115980005,RISK_OFF,0.3,-0.004262324910108806,-0.052453304157297764,0.014401695073254173,0.19083135887155198,115227225.0244813,2020-06-01
2020-05-29,000040.SZ,DEMO39,9,-0.5128058216735066,0.02031986553557553,RISK_OFF,0.3,-0.1523454962922477,-0.014816800206620018,0.1484689366139602,0.27406031694364147,126349309.27113569,2020-06-01
2020-05-29,000032.SZ,DEMO31,10,-0.5796285924377587,0.022019851157914192,RISK_OFF,0.3,-0.0949829782849565,-0.08150496693968712,0.09638225557686342,0.25290219942883174,133873097.27361648,2020-06-01
2020-05-29,000014.SZ,DEMO13,11,-0.8192874353212959,0.024910858694500975,RISK_OFF,0.3,-0.16700563106343325,-0.17574310224454381,0.00856354009303728,0.22355185974224662,161097353.0591982,2020-06-01
2020-05-29,600024.SH,DEMO24,12,-0.9652419704861356,0.025278534269488787,RISK_OFF,0.3,-0.24532164327880446,-0.12928275497092212,0.020199792258738247,0.22030030418550164,100292100.37876675,2020-06-01
2020-06-30,600000.SH,DEMO00,1,1.440478578465416,0.05988672258450755,RISK_ON,0.95,0.47706814669920794,0.2253353902851054,0.20248347283441603,0.17743577562241106,113655106.51266077,2020-07-01
2020-06-30,000026.SZ,DEMO25,2,0.6682437127392986,0.050751534579752476,RISK_ON,0.95,0.38861539840185944,0.07511032385396765,0.1542847498176081,0.2093739068041021,111505263.52713569,2020-07-01
2020-06-30,600038.SH,DEMO38,3,0.6354764079053444,0.040759782091268425,RISK_ON,0.95,0.676298680226858,0.25535793736095025,0.050875711804824864,0.26069931010604136,136351042.39778408,2020-07-01
2020-06-30,000040.SZ,DEMO39,4,0.561512384052014,0.045440742832549945,RISK_ON,0.95,0.09912907228300494,0.25027548435417435,0.2538787633482127,0.2338440441086858,184056569.08919346,2020-07-01
2020-06-30,000018.SZ,DEMO17,5,0.31635050636660994,0.05215863753981258,RISK_ON,0.95,0.3625355464936386,-0.05187192780994809,0.10012774437762029,0.20372554906472432,112240800.5035085,2020-07-01
2020-06-30,000032.SZ,DEMO31,6,0.16329606617051096,0.04342744530496429,RISK_ON,0.95,0.1355671217328196,0.05269386105850282,0.31486672006963956,0.24468506025731082,160300151.24735752,2020-07-01
2020-06-30,600040.SH,DEMO40,7,0.10064652586624606,0.055221891634596065,RISK_ON,0.95,0.27278468075433326,-0.12682388249397736,0.04579428010069431,0.19242453955722744,156706060.56558013,2020-07-01
2020-06-30,600034.SH,DEMO34,8,0.09884052085186268,0.04229638572224831,RISK_ON,0.95,0.23263027705694772,0.08608398632643066,0.04505777523159038,0.25122825248108266,281047072.5883126,2020-07-01
2020-06-30,600006.SH,DEMO06,9,0.024332956812541107,0.05106777981190624,RISK_ON,0.95,0.08023987860780024,-0.01238486319639931,0.195101995386614,0.20807732606360227,133925236.1999805,2020-07-01
2020-06-30,000046.SZ,DEMO45,10,-0.06032756779037124,0.03903002948428283,RISK_ON,0.95,0.27882639130565323,0.046095580062425645,0.08518768804151433,0.2722531141193554,161830826.76404107,2020-07-01
2020-06-30,000048.SZ,DEMO47,11,-0.06394057403337733,0.04438427357725331,RISK_ON,0.95,0.14580506698034612,0.039131038662713946,0.09514833932709532,0.23941018326617491,207214194.6627191,2020-07-01
2020-06-30,000022.SZ,DEMO21,12,-0.1032487662083465,0.0583048460208506,RISK_ON,0.95,0.05816376359782338,0.015328822095347139,0.07367345018821214,0.18224980934631474,104257481.72294551,2020-07-01
2020-06-30,600036.SH,DEMO36,13,-0.13373917307476954,0.04035893584932759,RISK_ON,0.95,0.24069012731799666,-0.10933221135737603,0.16383030274195076,0.26328858399380456,231980895.37732393,2020-07-01
2020-06-30,600024.SH,DEMO24,14,-0.29167383014760523,0.05167447277406951,RISK_ON,0.95,-0.21228859103204345,0.08993937407307251,0.15272741721118033,0.20563435872341324,120152460.67632732,2020-07-01
2020-06-30,000042.SZ,DEMO41,15,-0.34387195025570905,0.044356252957902804,RISK_ON,0.95,0.14822117127195944,-0.10042417596884734,0.05861643461961674,0.23956142285848905,238514045.13325673,2020-07-01
2020-06-30,600002.SH,DEMO02,16,-0.38550255740894024,0.042299794629076265,RISK_ON,0.95,0.18155405910125433,0.02156696292022864,0.0638252368636798,0.25120800619589934,107155280.99596587,2020-07-01
2020-06-30,000012.SZ,DEMO11,17,-0.43104022096456335,0.05224042776603158,RISK_ON,0.95,0.09139723801631439,-0.06991123028257429,0.013858438398186568,0.2034065861569315,107825072.10340855,2020-07-01
2020-06-30,600048.SH,DEMO48,18,-0.6096856577510883,0.042765287786225965,RISK_ON,0.95,0.004227296473530595,-0.08283930307330689,0.06543233172289886,0.2484736481695966,380512318.1531708,2020-07-01
2020-06-30,000014.SZ,DEMO13,19,-0.6374762454908649,0.046365555649281735,RISK_ON,0.95,-0.031494616984278134,-0.042640424912456565,0.06734309621866075,0.22917976334940934,161992719.28131765,2020-07-01
2020-06-30,600010.SH,DEMO10,20,-0.9486711161042226,0.04720920140409175,RISK_ON,0.95,-0.10340540250249686,-0.08007549487553811,0.035319612448218685,0.22508423686966395,134847556.11183578,2020-07-01
2020-07-31,600046.SH,DEMO46,1,1.0599067350596667,0.04825941183983827,RISK_ON,0.95,0.39923305732282666,0.3678445274571649,0.3041450056171029,0.22030448615042142,112937056.59177852,2020-08-03
2020-07-31,600000.SH,DEMO00,2,0.9632542392911965,0.058696367875519684,RISK_ON,0.95,0.3935646063066096,0.2356022480523321,0.18058592167265886,0.18113156421951773,125314115.0338017,2020-08-03
2020-07-31,000034.SZ,DEMO33,3,0.8255094330661559,0.04558717602331387,RISK_ON,0.95,0.37290065591116717,0.4428018332386816,0.23516607551987834,0.23321832705451878,110096271.46375458,2020-08-03
2020-07-31,000032.SZ,DEMO31,4,0.6359361630952562,0.040497055331026384,RISK_ON,0.95,0.37889747073669744,0.3193713859682077,0.20429074545552184,0.2625318023839555,178952427.0003917,2020-08-03
2020-07-31,000040.SZ,DEMO39,5,0.6044331647226372,0.049186140678552724,RISK_ON,0.95,0.13951363325201305,0.31124389306506006,0.2739061395751483,0.21615367216507472,167203458.3612694,2020-08-03
2020-07-31,600006.SH,DEMO06,6,0.42936243304815763,0.051308157762904746,RISK_ON,0.95,0.25543585193766494,0.2176020286815057,0.14945798769544583,0.20721392836645142,137226424.27530342,2020-08-03
2020-07-31,000018.SZ,DEMO17,7,0.420679899278516,0.05787491405295742,RISK_ON,0.95,0.3379601971573787,0.03699380366963467,0.1328476411977424,0.183702474574195,114005798.48787372,2020-08-03
2020-07-31,600036.SH,DEMO36,8,0.13779863097098094,0.04560023625718587,RISK_ON,0.95,0.25135421004464176,0.0360595884707644,0.12924205361680796,0.23315153165728905,259991578.60750946,2020-08-03
2020-07-31,000048.SZ,DEMO47,9,0.021989567419342826,0.040233809740703924,RISK_ON,0.95,0.2831703378259647,0.07911197278551563,0.11999394341329395,0.2642495203863615,267629185.10530314,2020-08-03
2020-07-31,600038.SH,DEMO38,10,-0.02143450476193899,0.04529713728217016,RISK_ON,0.95,0.33303470341944674,0.030497831269632236,0.08355884307581762,0.23471163003234646,141157331.24366158,2020-08-03
2020-07-31,600024.SH,DEMO24,11,-0.09088113823045817,0.05770418802707138,RISK_ON,0.95,-0.009751036218744513,0.24793011113135832,0.0980619015569768,0.18424598440427475,115138530.16022404,2020-08-03
2020-07-31,000046.SZ,DEMO45,12,-0.13068584036049252,0.04339986402888092,RISK_ON,0.95,0.2635743066573166,-0.00033922897055704837,0.1408288208649553,0.24497230959576521,152529056.96322364,2020-08-03
2020-07-31,000026.SZ,DEMO25,13,-0.3499701227476527,0.04253131171914472,RISK_ON,0.95,0.29776921707252635,0.028024589269833644,0.04483557505596347,0.2499750065905311,110766889.26714209,2020-08-03
2020-07-31,600048.SH,DEMO48,14,-0.40070465152201323,0.041188953343260844,RISK_ON,0.95,0.14440384739197998,-0.007023998451091362,0.09491788813208801,0.2581217550903525,334066196.0202611,2020-08-03
2020-07-31,000016.SZ,DEMO15,15,-0.407430610852799,0.05253927162706774,RISK_ON,0.95,0.08356408089856382,0.04214229785598689,0.060570619877706955,0.20235843775610596,115804261.15366319,2020-08-03
2020-07-31,000014.SZ,DEMO13,16,-0.4668903980235485,0.05071347166236857,RISK_ON,0.95,-0.04146311453136575,0.06287174209600166,0.09666496451677897,0.2096438003313886,178158164.48989,2020-08-03
2020-07-31,600018.SH,DEMO18,17,-0.5297821329403292,0.041823648555409154,RISK_ON,0.95,-0.044951943489823454,0.20705570215407132,0.19056481418961124,0.2542046257205865,116725114.74799053,2020-08-03
2020-07-31,600010.SH,DEMO10,18,-0.6783736329440642,0.05164862003713345,RISK_ON,0.95,-0.09033018007144711,-0.014847619170220816,0.09124185376878069,0.2058479959319975,151139251.6836794,2020-08-03
2020-07-31,000022.SZ,DEMO21,19,-0.7057233216238513,0.047511401341245575,RISK_ON,0.95,0.02988957392667868,-0.0472336423027343,0.09797255819327777,0.22377291822936593,121569818.1663862,2020-08-03
2020-07-31,000036.SZ,DEMO35,20,-1.3169939119447305,0.03839886281424459,RISK_ON,0.95,-0.06941586577580794,-0.05381101348769424,0.06639542360606776,0.27687707781161514,113987412.43425131,2020-08-03
2020-08-31,000034.SZ,DEMO33,1,1.1514764487789952,0.04618587910855424,RISK_ON,0.95,0.5011970554863272,0.36102624398896777,0.22751208139818613,0.222167927296385,121787040.30794477,2020-09-01
2020-08-31,600000.SH,DEMO00,2,0.8866112476108403,0.05420132188041678,RISK_ON,0.95,0.47020258314291374,0.21493532135442117,0.09117847374237464,0.1893131140703095,106111628.58736414,2020-09-01
2020-08-31,000032.SZ,DEMO31,3,0.8679546579505868,0.04719508405186693,RISK_ON,0.95,0.31642850525171173,0.3133590988685002,0.1833020928843061,0.21741715769871592,169514407.5981028,2020-09-01
2020-08-31,000040.SZ,DEMO39,4,0.8416893299354141,0.05086208500959223,RISK_ON,0.95,0.18650525719793554,0.36924859135861565,0.25965359500431573,0.20174204478589008,145514241.3646083,2020-09-01
2020-08-31,600046.SH,DEMO46,5,0.6588654317584925,0.04484097743433902,RISK_ON,0.95,0.3375713856934024,0.30397337430626936,0.19134539829616637,0.22883134175507647,102452462.89329842,2020-09-01
2020-08-31,000046.SZ,DEMO45,6,0.6476685135820404,0.04781407912080594,RISK_ON,0.95,0.3747882268117886,0.11766595383561707,0.15754312679808047,0.21460250245505408,175557981.9042748,2020-09-01
2020-08-31,000018.SZ,DEMO17,7,0.6040617138457498,0.05639371135521502,RISK_ON,0.95,0.36601737450395455,0.11837399763888667,0.0805351449324827,0.18195328495541574,123817878.9600626,2020-09-01
2020-08-31,600036.SH,DEMO36,8,0.44107018382292573,0.049746805521181464,RISK_ON,0.95,0.21081669651115353,0.11674208350816895,0.14908427438366778,0.20626492343392602,233526689.6323274,2020-09-01
2020-08-31,000048.SZ,DEMO47,9,0.27159777331856966,0.03612730548977187,RISK_ON,0.95,0.35318280427410964,0.041765081648274416,0.2340022037825895,0.2840239783399827,248367425.98117656,2020-09-01
2020-08-31,600006.SH,DEMO06,10,0.02996945313904057,0.05020338174475699,RISK_ON,0.95,0.05762602137609063,0.23971216312039112,0.07770630864207484,0.2043890406442693,140450625.4145561,2020-09-01
2020-08-31,600038.SH,DEMO38,11,-0.02694944708898385,0.04652622032725077,RISK_ON,0.95,0.3590633580242939,0.029354709403483392,0.003385397586686212,0.2205427597543088,116362501.88819833,2020-09-01
2020-08-31,000042.SZ,DEMO41,12,-0.103002644095084,0.046326747674102206,RISK_ON,0.95,0.21757978491060292,-0.025548572537610892,0.0581221300949164,0.22149236773737668,233355378.12154764,2020-09-01
2020-08-31,600040.SH,DEMO40,13,-0.12746743217865097,0.044532154603533776,RISK_ON,0.95,0.22211490538015788,0.04483616900828791,0.05530874567301525,0.23041824774170386,187475203.86775118,2020-09-01
2020-08-31,000014.SZ,DEMO13,14,-0.1539372548097338,0.0506386570109736,RISK_ON,0.95,0.04078705313385278,0.16157357380583637,0.04734948525904592,0.20263217149864973,154641604.96256,2020-09-01
2020-08-31,600010.SH,DEMO10,15,-0.15951894738467579,0.045787953516164465,RISK_ON,0.95,0.0001868851752127032,0.15816039859860487,0.1592911476975798,0.22409870378431454,175845660.85762814,2020-09-01
2020-08-31,600018.SH,DEMO18,16,-0.24479703172200973,0.040113263467054544,RISK_ON,0.95,0.022070656923138587,0.2957823183883681,0.1789966426227798,0.25580120252086674,116878534.01908743,2020-09-01
2020-08-31,600024.SH,DEMO24,17,-0.2569105515786978,0.053254904275968344,RISK_ON,0.95,-0.05221602467356279,0.14952392152646343,0.1005596022495383,0.1926774852272012,117133216.4651682,2020-09-01
2020-08-31,600048.SH,DEMO48,18,-0.32848664894914703,0.04262407025721421,RISK_ON,0.95,0.10796919971183838,0.09865267807100886,0.014711637654146292,0.24073301704855854,292526716.3295218,2020-09-01
2020-08-31,000016.SZ,DEMO15,19,-0.35653277422399027,0.0462954754599643,RISK_ON,0.95,0.0707027254558279,0.0260075815018328,0.13994914848394058,0.22164198401596494,124385278.01286867,2020-09-01
2020-08-31,000012.SZ,DEMO11,20,-0.4004355882758063,0.050329922691273225,RISK_ON,0.95,0.1279975770414128,-0.02728452213635857,0.05753243156794863,0.20387515981001253,102365364.52715693,2020-09-01
2020-09-30,600046.SH,DEMO46,1,1.1753348350830266,0.0478483319644628,RISK_ON,0.95,0.4450651762476179,0.3388536098735755,0.3255761217124318,0.21062878438203442,130189079.29874077,2020-10-01
2020-09-30,000040.SZ,DEMO39,2,0.9297914085474538,0.045123435396446976,RISK_ON,0.95,0.29735330691737216,0.4509140217186902,0.4349743499647416,0.22334815396560878,202990405.61602038,2020-10-01
2020-09-30,600036.SH,DEMO36,3,0.9119648558552642,0.052835851403704864,RISK_ON,0.95,0.2565903534003722,0.349762258030456,0.15893775589432813,0.1907461643681614,286220455.10967577,2020-10-01
2020-09-30,000032.SZ,DEMO31,4,0.846695982853797,0.047857399185259275,RISK_ON,0.95,0.36334004434176315,0.34088196677290283,0.1820107859249236,0.21058887795739376,164935713.40152428,2020-10-01
2020-09-30,000048.SZ,DEMO47,5,0.8132950192585899,0.03456897678856374,RISK_ON,0.95,0.5361930964847319,0.29492681625354544,0.25844661229495114,0.29153989885280507,292973183.0757813,2020-10-01
2020-09-30,000034.SZ,DEMO33,6,0.7996167828755518,0.04493851966767923,RISK_ON,0.95,0.5358296294563225,0.23926868460560824,0.24760779424052282,0.2242672004087248,113758930.22154021,2020-10-01
2020-09-30,000046.SZ,DEMO45,7,0.5391167185244937,0.05348326167534583,RISK_ON,0.95,0.35856089916429057,0.17168895559426534,0.10737560721099149,0.18843719849323629,218503987.1504826,2020-10-01
2020-09-30,000028.SZ,DEMO27,8,0.421930521366694,0.042831969870089484,RISK_ON,0.95,0.4136222478431706,0.261966753778639,0.1729064787367911,0.23529704627058715,103343944.22075692,2020-10-01
2020-09-30,600010.SH,DEMO10,9,0.2806291336916108,0.045881063458011406,RISK_ON,0.95,0.0967637286729015,0.33600935757120953,0.20208481134507905,0.21966003481166158,161585460.50112388,2020-10-01
2020-09-30,600000.SH,DEMO00,10,0.19875101110063137,0.05482468009525807,RISK_ON,0.95,0.2932715051385737,0.16846077754495536,0.08048655573938923,0.18382662660086424,118271220.13232887,2020-10-01
2020-09-30,000018.SZ,DEMO17,11,0.17518566662369894,0.05170735941204326,RISK_ON,0.95,0.3052996078874888,0.16598143531597387,0.1047793076972745,0.19490912146705944,110338291.60141632,2020-10-01
2020-09-30,000026.SZ,DEMO25,12,0.074831273948126,0.03737674998008845,RISK_ON,0.95,0.413218197893354,0.222933734564968,0.16592792926347966,0.2696391741323623,114955406.93946943,2020-10-01
2020-09-30,000014.SZ,DEMO13,13,0.019403142200040684,0.05283612514223145,RISK_ON,0.95,-0.02656192327624929,0.2459859839956342,0.16959954186547943,0.19074517613191497,180935056.59042606,2020-10-01
