signal_date,date,attempt,symbol,side,status,reason,target_shares,shares,price,notional,commission,stamp_duty,transfer_fee,fees
2020-02-28,2020-03-02,1,000018.SZ,BUY,FILLED,,2700.0,400.0,7.3044835684523495,2921.7934273809396,5.0,0.0,0.0584358685476188,5.058435868547619
2020-02-28,2020-03-02,1,000042.SZ,BUY,FILLED,,1300.0,500.0,17.095717758724756,8547.858879362379,5.0,0.0,0.17095717758724757,5.170957177587248
2020-02-28,2020-03-02,1,000046.SZ,BUY,FILLED,,1500.0,300.0,11.574174961521516,3472.2524884564546,5.0,0.0,0.0694450497691291,5.069445049769129
2020-02-28,2020-03-02,1,000048.SZ,BUY,FILLED,,1200.0,200.0,15.625976362073834,3125.195272414767,5.0,0.0,0.06250390544829534,5.062503905448295
2020-02-28,2020-03-02,1,600034.SH,BUY,FILLED,,1200.0,1200.0,16.577801467314817,19893.36176077778,5.0,0.0,0.39786723521555567,5.397867235215555
2020-02-28,2020-03-02,1,600036.SH,BUY,FILLED,,1300.0,200.0,17.343327211881697,3468.6654423763393,5.0,0.0,0.0693733088475268,5.069373308847527
2020-02-28,2020-03-02,1,600038.SH,BUY,FILLED,,1800.0,200.0,9.756100920335479,1951.2201840670957,5.0,0.0,0.03902440368134192,5.039024403681342
2020-02-28,2020-03-02,1,600040.SH,BUY,FILLED,,1600.0,400.0,10.664639893003708,4265.855957201483,5.0,0.0,0.08531711914402966,5.08531711914403
2020-02-28,2020-03-02,1,600044.SH,BUY,FILLED,,1600.0,300.0,13.166400327133859,3949.9200981401577,5.0,0.0,0.07899840196280317,5.078998401962803
2020-02-28,2020-03-02,1,600048.SH,BUY,FILLED,,900.0,200.0,22.607950049697777,4521.590009939556,5.0,0.0,0.09043180019879113,5.090431800198791
2020-03-31,2020-04-01,1,000010.SZ,SELL,FILLED,,0.0,2500.0,7.566125437111965,18915.313592779912,5.0,18.915313592779913,0.3783062718555983,24.293619864635513
2020-03-31,2020-04-01,1,000016.SZ,SELL,FILLED,,0.0,3400.0,9.154552067524872,31125.477029584563,7.781369257396141,31.125477029584562,0.6225095405916913,39.529355827572395
2020-03-31,2020-04-01,1,000018.SZ,SELL,FILLED,,0.0,2700.0,7.2617171118754,19606.63620206358,5.0,19.60663620206358,0.3921327240412716,24.99876892610485
2020-03-31,2020-04-01,1,600036.SH,SELL,FILLED,,0.0,1300.0,14.221259407127626,18487.637229265914,5.0,18.487637229265914,0.3697527445853183,23.857389973851234
2020-03-31,2020-04-01,1,600040.SH,SELL,FILLED,,0.0,1600.0,10.503486464583627,16805.578343333804,5.0,16.805578343333803,0.3361115668666761,22.14168991020048
2020-03-31,2020-04-01,1,600048.SH,SELL,FILLED,,0.0,900.0,18.50055116453862,16650.49604808476,5.0,16.650496048084758,0.3330099209616952,21.983505969046455
2020-03-31,2020-04-01,1,000012.SZ,BUY,FILLED,,4300.0,1800.0,7.570039367884731,13626.070862192515,5.0,0.0,0.2725214172438503,5.27252141724385
2020-03-31,2020-04-01,1,000026.SZ,BUY,FILLED,,5300.0,5300.0,6.3978562186122145,33908.63795864474,8.477159489661185,0.0,0.6781727591728948,9.15533224883408
2020-03-31,2020-04-01,1,000042.SZ,BUY,FILLED,,1900.0,600.0,16.684727601026573,10010.836560615944,5.0,0.0,0.2002167312123189,5.200216731212319
2020-03-31,2020-04-01,1,000046.SZ,BUY,FILLED,,2500.0,1000.0,11.853226459604262,11853.226459604262,5.0,0.0,0.23706452919208526,5.237064529192085
2020-03-31,2020-04-01,1,000048.SZ,BUY,FILLED,,1700.0,500.0,15.058961235729464,7529.480617864732,5.0,0.0,0.15058961235729465,5.150589612357295
2020-03-31,2020-04-01,1,600034.SH,BUY,FILLED,,1700.0,500.0,16.28988724044142,8144.94362022071,5.0,0.0,0.1628988724044142,5.162898872404414
2020-03-31,2020-04-01,1,600038.SH,BUY,FILLED,,2700.0,900.0,10.122345767552996,9110.111190797697,5.0,0.0,0.18220222381595397,5.182202223815954
2020-03-31,2020-04-01,1,600044.SH,BUY,FILLED,,2300.0,700.0,12.573745073877872,8801.62155171451,5.0,0.0,0.17603243103429023,5.17603243103429
2020-03-31,2020-04-01,1,600046.SH,BUY,FILLED,,5500.0,5500.0,5.928915531833916,32609.03542508654,8.152258856271635,0.0,0.6521807085017308,8.804439564773366
2020-04-30,2020-05-01,1,000012.SZ,SELL,FILLED,,0.0,4300.0,7.065978729075297,30383.70853502378,7.595927133755945,30.38370853502378,0.6076741707004757,38.5873098394802
2020-04-30,2020-05-01,1,000026.SZ,SELL,FILLED,,0.0,5300.0,6.430925726302929,34083.90634940552,8.520976587351381,34.083906349405524,0.6816781269881105,43.28656106374501
2020-04-30,2020-05-01,1,600046.SH,SELL,FILLED,,0.0,5500.0,6.128375854474298,33706.06719960864,8.42651679990216,33.70606719960864,0.6741213439921728,42.80670534350297
2020-04-30,2020-05-01,1,000042.SZ,BUY,FILLED,,2100.0,200.0,17.397348474003415,3479.469694800683,5.0,0.0,0.06958939389601367,5.069589393896013
2020-04-30,2020-05-01,1,000046.SZ,BUY,FILLED,,2700.0,200.0,11.804325828311553,2360.8651656623106,5.0,0.0,0.047217303313246216,5.047217303313246
2020-04-30,2020-05-01,1,000048.SZ,BUY,FILLED,,1900.0,200.0,15.756279982311767,3151.2559964623533,5.0,0.0,0.06302511992924707,5.063025119929247
2020-04-30,2020-05-01,1,600000.SH,BUY,FILLED,,5400.0,5400.0,7.7324514374267475,41755.237762104436,10.438809440526109,0.0,0.8351047552420888,11.273914195768198
2020-04-30,2020-05-01,1,600034.SH,BUY,FILLED,,2000.0,300.0,16.50377442979728,4951.132328939184,5.0,0.0,0.0990226465787837,5.099022646578784
2020-04-30,2020-05-01,1,600038.SH,BUY,FILLED,,3000.0,300.0,10.407554969928166,3122.26649097845,5.0,0.0,0.062445329819569004,5.062445329819569
2020-04-30,2020-05-01,1,600040.SH,BUY,FILLED,,3100.0,3100.0,11.368346567963936,35241.874360688205,8.810468590172052,0.0,0.7048374872137642,9.515306077385816
2020-04-30,2020-05-01,1,600044.SH,BUY,FILLED,,2500.0,200.0,12.74492860813413,2548.985721626826,5.0,0.0,0.05097971443253652,5.050979714432536
2020-05-29,2020-06-01,1,000042.SZ,SELL,FILLED,,0.0,2100.0,16.033005870962807,33669.312329021894,8.417328082255473,33.66931232902189,0.6733862465804379,42.7600266578578
2020-05-29,2020-06-01,1,000046.SZ,SELL,FILLED,,1700.0,1000.0,11.562167574541537,11562.167574541536,5.0,11.562167574541537,0.23124335149083075,16.79341092603237
2020-05-29,2020-06-01,1,000048.SZ,SELL,FILLED,,1300.0,600.0,14.957752266271804,8974.651359763082,5.0,8.974651359763081,0.17949302719526164,14.154144386958343
2020-05-29,2020-06-01,1,600000.SH,SELL,FILLED,,0.0,5400.0,7.969184031853109,43033.59377200679,10.758398443001697,43.03359377200679,0.8606718754401358,54.652664090448624
2020-05-29,2020-06-01,1,600034.SH,SELL,FILLED,,1200.0,800.0,17.600578046353252,14080.462437082602,5.0,14.080462437082602,0.28160924874165205,19.362071685824255
2020-05-29,2020-06-01,1,600038.SH,SELL,FILLED,,1800.0,1200.0,10.44464665310641,12533.575983727693,5.0,12.533575983727694,0.25067151967455387,17.78424750340225
2020-05-29,2020-06-01,1,600040.SH,SELL,FILLED,,0.0,3100.0,10.66426718105192,33059.228261260956,8.264807065315239,33.059228261260955,0.6611845652252192,41.985219891801414
2020-05-29,2020-06-01,1,600044.SH,SELL,FILLED,,0.0,2500.0,12.809530198858754,32023.825497146885,8.005956374286722,32.02382549714689,0.6404765099429377,40.67025838137655
2020-05-29,2020-06-01,1,000014.SZ,BUY,FILLED,,2000.0,2000.0,11.289186526025418,22578.373052050836,5.644593263012709,0.0,0.45156746104101675,6.096160724053726
2020-05-29,2020-06-01,1,000016.SZ,BUY,FILLED,,2800.0,2800.0,9.673491831348278,27085.777127775178,6.771444281943794,0.0,0.5417155425555036,7.313159824499298
2020-05-29,2020-06-01,1,000018.SZ,BUY,FILLED,,3900.0,3900.0,7.300627190501246,28472.44604295486,7.118111510738715,0.0,0.5694489208590973,7.687560431597812
2020-05-29,2020-06-01,1,000022.SZ,BUY,FILLED,,3400.0,3400.0,7.749414475057654,26348.009215196023,6.587002303799006,0.0,0.5269601843039206,7.113962488102927
2020-05-29,2020-06-01,1,000026.SZ,BUY,FILLED,,3600.0,3600.0,6.853784330373101,24673.623589343166,6.168405897335791,0.0,0.4934724717868634,6.661878369122655
2020-05-29,2020-06-01,1,000032.SZ,BUY,FILLED,,2000.0,2000.0,10.038750606442877,20077.501212885752,5.019375303221438,0.0,0.4015500242577151,5.420925327479154
2020-05-29,2020-06-01,1,000040.SZ,BUY,FILLED,,1700.0,1700.0,10.924844154093057,18572.235061958196,5.0,0.0,0.37144470123916395,5.371444701239164
2020-05-29,2020-06-01,1,600024.SH,BUY,FILLED,,3100.0,3100.0,7.346069666401687,22772.815965845228,5.693203991461307,0.0,0.4554563193169046,6.148660310778212
2020-06-30,2020-07-01,1,000016.SZ,SELL,FILLED,,0.0,2800.0,9.412793589769645,26355.822051355008,6.588955512838752,26.35582205135501,0.5271164410271002,33.47189400522086
2020-06-30,2020-07-01,1,000012.SZ,BUY,FILLED,,6300.0,6300.0,7.683716603583083,48407.41460257342,12.101853650643356,0.0,0.9681482920514686,13.070001942694825
2020-06-30,2020-07-01,1,000014.SZ,BUY,FILLED,,3600.0,1600.0,11.91553412251496,19064.854596023935,5.0,0.0,0.3812970919204787,5.381297091920478
2020-06-30,2020-07-01,1,000018.SZ,BUY,FILLED,,6200.0,2300.0,7.850903673208875,18057.078448380413,5.0,0.0,0.3611415689676083,5.361141568967608
2020-06-30,2020-07-01,1,000022.SZ,BUY,FILLED,,6500.0,3100.0,8.259116131494428,25603.26000763273,6.400815001908183,0.0,0.5120652001526547,6.912880202060837
2020-06-30,2020-07-01,1,000026.SZ,BUY,FILLED,,6300.0,2700.0,7.451022160096746,20117.759832261214,5.0294399580653035,0.0,0.4023551966452243,5.431795154710528
2020-06-30,2020-07-01,1,000032.SZ,BUY,FILLED,,3200.0,1200.0,12.52414856691004,15028.978280292047,5.0,0.0,0.300579565605841,5.300579565605841
2020-06-30,2020-07-01,1,000040.SZ,BUY,FILLED,,3400.0,1700.0,12.13245361442272,20625.171144518627,5.156292786129657,0.0,0.41250342289037256,5.56879620902003
2020-06-30,2020-07-01,1,000042.SZ,BUY,FILLED,,2200.0,2200.0,18.29686472225296,40253.10238895651,10.063275597239128,0.0,0.8050620477791303,10.868337645018258
2020-06-30,2020-07-01,1,000046.SZ,BUY,FILLED,,2900.0,1200.0,12.213678001346588,14656.413601615906,5.0,0.0,0.29312827203231817,5.293128272032318
2020-06-30,2020-07-01,1,000048.SZ,BUY,FILLED,,2500.0,1200.0,16.44321882744303,19731.862592931637,5.0,0.0,0.39463725185863274,5.394637251858633
2020-06-30,2020-07-01,1,600000.SH,BUY,FILLED,,6900.0,6900.0,7.98035727802788,55064.465218392375,13.766116304598095,0.0,1.1012893043678476,14.867405608965942
2020-06-30,2020-07-01,1,600002.SH,BUY,FILLED,,5500.0,5500.0,7.150181144352184,39325.996293937016,9.831499073484254,0.0,0.7865199258787404,10.618018999362995
2020-06-30,2020-07-01,1,600006.SH,BUY,FILLED,,4400.0,4400.0,10.61505277229399,46706.23219809355,11.676558049523388,0.0,0.9341246439618711,12.61068269348526
2020-06-30,2020-07-01,1,600010.SH,BUY,FILLED,,4100.0,4100.0,10.568750470333052,43331.87692836551,10.83296923209138,0.0,0.8666375385673103,11.69960677065869
2020-06-30,2020-07-01,1,600024.SH,BUY,FILLED,,5800.0,2700.0,8.233571315788764,22230.642552629663,5.557660638157416,0.0,0.4446128510525933,6.002273489210009
2020-06-30,2020-07-01,1,600034.SH,BUY,FILLED,,2200.0,1000.0,17.176438466747303,17176.438466747302,5.0,0.0,0.3435287693349461,5.343528769334946
2020-06-30,2020-07-01,1,600036.SH,BUY,FILLED,,1900.0,1900.0,19.63980269760265,37315.62512544504,9.32890628136126,0.0,0.7463125025089009,10.075218783870161
2020-06-30,2020-07-01,1,600038.SH,BUY,FILLED,,4000.0,2200.0,9.375654662392082,20626.44025726258,5.156610064315645,0.0,0.41252880514525164,5.569138869460897
2020-06-30,2020-07-01,1,600040.SH,BUY,FILLED,,4300.0,4300.0,12.019355746886381,51683.22971161144,12.920807427902862,0.0,1.033664594232229,13.954472022135091
2020-06-30,2020-07-01,1,600048.SH,BUY,FILLED,,1700.0,1700.0,22.896538200374742,38924.11494063706,9.731028735159265,0.0,0.7784822988127412,10.509511033972007
2020-07-31,2020-08-03,1,000012.SZ,SELL,FILLED,,0.0,6300.0,7.968787865733347,50203.363554120086,12.550840888530022,50.20336355412009,1.004067271082402,63.75827171373251
2020-07-31,2020-08-03,1,000022.SZ,SELL,FILLED,,5200.0,1300.0,8.406431032645804,10928.360342439544,5.0,10.928360342439545,0.2185672068487909,16.146927549288336
2020-07-31,2020-08-03,1,000026.SZ,SELL,FILLED,,5700.0,600.0,6.909984358675718,4145.990615205431,5.0,4.145990615205431,0.08291981230410862,9.22891042750954
2020-07-31,2020-08-03,1,000042.SZ,SELL,FILLED,,0.0,2200.0,17.425988669068296,38337.17507195025,9.584293767987564,38.337175071950256,0.7667435014390052,48.688212341376826
2020-07-31,2020-08-03,1,000048.SZ,SELL,FILLED,,2100.0,400.0,17.369429017719558,6947.771607087823,5.0,6.947771607087823,0.13895543214175649,12.08672703922958
2020-07-31,2020-08-03,1,600000.SH,SELL,FILLED,,6700.0,200.0,8.173780862411496,1634.7561724822992,5.0,1.6347561724822992,0.03269512344964599,6.667451295931945
2020-07-31,2020-08-03,1,600002.SH,SELL,FILLED,,0.0,5500.0,6.952149689245207,38236.82329084864,9.55920582271216,38.23682329084864,0.7647364658169729,48.56076557937777
2020-07-31,2020-08-03,1,600034.SH,SELL,FILLED,,0.0,2200.0,15.507233181801064,34115.91299996234,8.528978249990585,34.11591299996234,0.6823182599992469,43.32720950995217
2020-07-31,2020-08-03,1,600040.SH,SELL,FILLED,,0.0,4300.0,11.532837577814604,49591.20158460279,12.397800396150698,49.59120158460279,0.9918240316920559,62.98082601244555
2020-07-31,2020-08-03,1,600048.SH,SELL,FILLED,,1600.0,100.0,23.814449954591957,2381.4449954591955,5.0,2.3814449954591956,0.04762889990918391,7.429073895368379
2020-07-31,2020-08-03,1,000014.SZ,BUY,FILLED,,3800.0,200.0,12.204228896216875,2440.845779243375,5.0,0.0,0.048816915584867504,5.048816915584868
2020-07-31,2020-08-03,1,000016.SZ,BUY,FILLED,,4900.0,4900.0,9.954541449926722,48777.25310464094,12.194313276160235,0.0,0.9755450620928189,13.169858338253054
2020-07-31,2020-08-03,1,000018.SZ,BUY,FILLED,,6500.0,300.0,8.302036730838282,2490.6110192514843,5.0,0.0,0.04981222038502969,5.0498122203850295
2020-07-31,2020-08-03,1,000034.SZ,BUY,FILLED,,5800.0,5800.0,7.304306864235265,42364.97981256454,10.591244953141135,0.0,0.8472995962512908,11.438544549392427
2020-07-31,2020-08-03,1,000036.SZ,BUY,FILLED,,4700.0,4700.0,7.525008182922577,35367.53845973611,8.841884614934028,0.0,0.7073507691947223,9.54923538412875
2020-07-31,2020-08-03,1,000040.SZ,BUY,FILLED,,3600.0,200.0,12.617586047480337,2523.5172094960676,5.0,0.0,0.05047034418992136,5.050470344189922
2020-07-31,2020-08-03,1,000046.SZ,BUY,FILLED,,3000.0,100.0,13.215977816444246,1321.5977816444247,5.0,0.0,0.026431955632888495,5.026431955632889
2020-07-31,2020-08-03,1,600006.SH,BUY,FILLED,,4600.0,200.0,10.265994090929784,2053.198818185957,5.0,0.0,0.04106397636371914,5.041063976363719
2020-07-31,2020-08-03,1,600010.SH,BUY,FILLED,,4300.0,200.0,11.030297369036138,2206.0594738072277,5.0,0.0,0.04412118947614456,5.044121189476145
2020-07-31,2020-08-03,1,600018.SH,BUY,FILLED,,4900.0,4900.0,7.909598652917623,38757.03339929635,9.689258349824087,0.0,0.7751406679859271,10.464399017810013
2020-07-31,2020-08-03,1,600024.SH,BUY,FILLED,,6800.0,1000.0,7.921577757271951,7921.577757271951,5.0,0.0,0.15843155514543902,5.158431555145439
2020-07-31,2020-08-03,1,600036.SH,BUY,FILLED,,2100.0,200.0,19.421632858142747,3884.3265716285496,5.0,0.0,0.077686531432571,5.077686531432571
2020-07-31,2020-08-03,1,600038.SH,BUY,FILLED,,4200.0,200.0,10.005326749081943,2001.0653498163886,5.0,0.0,0.04002130699632778,5.040021306996328
2020-07-31,2020-08-03,1,600046.SH,BUY,FILLED,,5600.0,5600.0,7.9840990643152985,44710.954760165674,11.17773869004142,0.0,0.8942190952033136,12.071957785244733
2020-08-31,2020-09-01,1,000016.SZ,SELL,FILLED,,4100.0,800.0,10.769483176407135,8615.586541125707,5.0,8.615586541125708,0.17231173082251416,13.787898271948222
2020-08-31,2020-09-01,1,000022.SZ,SELL,FILLED,,4700.0,500.0,8.502048893493493,4251.024446746746,5.0,4.251024446746746,0.08502048893493494,9.33604493568168
2020-08-31,2020-09-01,1,000026.SZ,SELL,FILLED,,0.0,5700.0,7.77677055530682,44327.592165248876,11.081898041312218,44.32759216524887,0.8865518433049776,56.29604204986607
2020-08-31,2020-09-01,1,000048.SZ,SELL,FILLED,,1700.0,400.0,19.774455628086912,7909.782251234765,5.0,7.909782251234765,0.1581956450246953,13.06797789625946
2020-08-31,2020-09-01,1,600010.SH,SELL,FILLED,,3700.0,600.0,11.668287115351198,7000.972269210719,5.0,7.0009722692107195,0.1400194453842144,12.140991714594934
2020-08-31,2020-09-01,1,600024.SH,SELL,FILLED,,6400.0,400.0,7.96583723522334,3186.334894089336,5.0,3.1863348940893363,0.06372669788178673,8.250061591971123
2020-08-31,2020-09-01,1,000014.SZ,BUY,FILLED,,4100.0,300.0,11.60911671992778,3482.735015978334,5.0,0.0,0.06965470031956669,5.069654700319567
2020-08-31,2020-09-01,1,000018.SZ,BUY,FILLED,,6600.0,100.0,8.120414978672235,812.0414978672235,5.0,0.0,0.01624082995734447,5.016240829957344
2020-08-31,2020-09-01,1,000032.SZ,BUY,FILLED,,3800.0,600.0,11.934760217875237,7160.856130725142,5.0,0.0,0.14321712261450284,5.1432171226145025
2020-08-31,2020-09-01,1,000036.SZ,BUY,FILLED,,4800.0,100.0,7.397136228187103,739.7136228187103,5.0,0.0,0.014794272456374206,5.014794272456374
2020-08-31,2020-09-01,1,000040.SZ,BUY,FILLED,,3700.0,100.0,12.91068328283615,1291.068328283615,5.0,0.0,0.025821366565672303,5.025821366565673
2020-08-31,2020-09-01,1,000046.SZ,BUY,FILLED,,3300.0,300.0,13.752445816401794,4125.733744920538,5.0,0.0,0.08251467489841076,5.082514674898411
2020-08-31,2020-09-01,1,600006.SH,BUY,FILLED,,4900.0,300.0,9.753393420109566,2926.01802603287,5.0,0.0,0.0585203605206574,5.0585203605206575
2020-08-31,2020-09-01,1,600036.SH,BUY,FILLED,,2300.0,200.0,20.274357771162865,4054.871554232573,5.0,0.0,0.08109743108465146,5.081097431084651
2020-08-31,2020-09-01,1,600038.SH,BUY,FILLED,,4700.0,500.0,9.538860740206118,4769.430370103059,5.0,0.0,0.09538860740206119,5.095388607402061
2020-08-31,2020-09-01,1,600040.SH,BUY,FILLED,,3400.0,3400.0,12.311825467135558,41860.206588260895,10.465051647065224,0.0,0.837204131765218,11.30225577883044
2020-08-31,2020-09-01,1,600048.SH,BUY,FILLED,,1800.0,200.0,22.186263951049572,4437.252790209915,5.0,0.0,0.0887450558041983,5.088745055804198
2020-09-30,2020-10-01,1,000018.SZ,SELL,FILLED,,6100.0,500.0,8.520719666777396,4260.359833388698,5.0,4.260359833388698,0.08520719666777396,9.345567030056472
2020-09-30,2020-10-01,1,000034.SZ,SELL,FILLED,,5600.0,200.0,8.117715264013258,1623.5430528026516,5.0,1.6235430528026515,0.032470861056053034,6.656013913858705
2020-09-30,2020-10-01,1,000040.SZ,SELL,FILLED,,2900.0,800.0,15.561676952592999,12449.341562074398,5.0,12.449341562074398,0.248986831241488,17.698328393315887
2020-09-30,2020-10-01,1,000048.SZ,SELL,FILLED,,1600.0,100.0,20.884061239629254,2088.4061239629254,5.0,2.0884061239629257,0.04176812247925851,7.130174246442184
2020-09-30,2020-10-01,1,600006.SH,SELL,FILLED,,4600.0,300.0,10.683609415625856,3205.082824687757,5.0,3.2050828246877567,0.06410165649375514,8.269184481181512
2020-09-30,2020-10-01,1,600024.SH,SELL,FILLED,,6100.0,300.0,7.598982255295729,2279.6946765887187,5.0,2.279694676588719,0.04559389353177438,7.3252885701204935
2020-09-30,2020-10-01,1,600038.SH,SELL,FILLED,,0.0,4700.0,9.377087507947337,44072.31128735248,11.018077821838121,44.072311287352484,0.8814462257470497,55.97183533493765
2020-09-30,2020-10-01,1,600040.SH,SELL,FILLED,,2600.0,800.0,13.61547917688295,10892.38334150636,5.0,10.89238334150636,0.2178476668301272,16.110231008336488
2020-09-30,2020-10-01,1,600046.SH,SELL,FILLED,,5400.0,200.0,9.00187791518844,1800.3755830376879,5.0,1.800375583037688,0.03600751166075376,6.836383094698442
2020-09-30,2020-10-01,1,000016.SZ,BUY,FILLED,,4200.0,100.0,11.029732500583517,1102.9732500583516,5.0,0.0,0.022059465001167032,5.022059465001167
2020-09-30,2020-10-01,1,000022.SZ,BUY,FILLED,,4800.0,100.0,9.438352848767469,943.8352848767469,5.0,0.0,0.01887670569753494,5.018876705697535
2020-09-30,2020-10-01,1,000028.SZ,BUY,FILLED,,6600.0,6600.0,6.545899858747796,43202.93906773545,10.800734766933864,0.0,0.8640587813547091,11.664793548288573
2020-09-30,2020-10-01,1,000032.SZ,BUY,FILLED,,4000.0,200.0,12.13122583124089,2426.245166248178,5.0,0.0,0.048524903324963564,5.048524903324964
2020-09-30,2020-10-01,1,000036.SZ,BUY,FILLED,,5200.0,400.0,8.041900932078589,3216.7603728314352,5.0,0.0,0.06433520745662871,5.064335207456629
2020-09-30,2020-10-01,1,000046.SZ,BUY,FILLED,,4000.0,700.0,13.559500843775128,9491.65059064259,5.0,0.0,0.1898330118128518,5.189833011812852
2020-09-30,2020-10-01,1,600000.SH,BUY,FILLED,,7000.0,300.0,7.866066112125577,2359.819833637673,5.0,0.0,0.047196396672753466,5.047196396672754
2020-09-30,2020-10-01,1,600010.SH,BUY,FILLED,,3800.0,100.0,12.220730966905915,1222.0730966905915,5.0,0.0,0.02444146193381183,5.024441461933812
2020-09-30,2020-10-01,1,600018.SH,BUY,FILLED,,5700.0,800.0,7.606675291444696,6085.340233155757,5.0,0.0,0.12170680466311515,5.121706804663115
2020-09-30,2020-10-01,1,600036.SH,BUY,FILLED,,2500.0,200.0,20.67568518805237,4135.137037610474,5.0,0.0,0.08270274075220949,5.082702740752209
2020-09-30,2020-10-01,1,600048.SH,BUY,FILLED,,1900.0,100.0,21.90381730984484,2190.381730984484,5.0,0.0,0.04380763461968968,5.043807634619689
2020-10-30,2020-11-02,1,000016.SZ,SELL,FILLED,,3900.0,300.0,11.7121919302465,3513.65757907395,5.0,3.51365757907395,0.070273151581479,8.583930730655428
2020-10-30,2020-11-02,1,000018.SZ,SELL,FILLED,,5300.0,800.0,9.240292123891685,7392.233699113348,5.0,7.392233699113348,0.14784467398226697,12.540078373095614
2020-10-30,2020-11-02,1,000022.SZ,SELL,FILLED,,4500.0,300.0,9.361273089350501,2808.38192680515,5.0,2.80838192680515,0.05616763853610301,7.864549565341253
2020-10-30,2020-11-02,1,000028.SZ,SELL,FILLED,,0.0,6600.0,6.001087712713406,39607.178903908476,9.901794725977119,39.607178903908476,0.7921435780781696,50.30111720796376
2020-10-30,2020-11-02,1,000034.SZ,SELL,FILLED,,0.0,5600.0,7.706519603224614,43156.50977805784,10.789127444514461,43.156509778057845,0.8631301955611569,54.80876741813346
2020-10-30,2020-11-02,1,000036.SZ,SELL,FILLED,,0.0,5200.0,7.517226791490713,39089.579315751704,9.772394828937927,39.089579315751706,0.7817915863150341,49.64376573100467
2020-10-30,2020-11-02,1,000040.SZ,SELL,FILLED,,2500.0,400.0,16.280028631185417,6512.011452474167,5.0,6.512011452474167,0.13024022904948335,11.64225168152365
2020-10-30,2020-11-02,1,000046.SZ,SELL,FILLED,,3500.0,500.0,14.44283843375084,7221.41921687542,5.0,7.22141921687542,0.1444283843375084,12.365847601212929
2020-10-30,2020-11-02,1,600010.SH,SELL,FILLED,,3500.0,300.0,12.322600978721963,3696.780293616589,5.0,3.696780293616589,0.07393560587233179,8.770715899488922
2020-10-30,2020-11-02,1,600024.SH,SELL,FILLED,,5200.0,900.0,8.21103399186042,7389.930592674378,5.0,7.389930592674379,0.14779861185348758,12.537729204527865
2020-10-30,2020-11-02,1,600036.SH,SELL,FILLED,,2200.0,300.0,21.55002910740107,6465.008732220321,5.0,6.465008732220321,0.12930017464440643,11.594308906864727
2020-10-30,2020-11-02,1,600046.SH,SELL,FILLED,,4900.0,500.0,8.767822451742408,4383.911225871204,5.0,4.383911225871204,0.08767822451742409,9.471589450388628
2020-10-30,2020-11-02,1,000012.SZ,BUY,FILLED,,6600.0,6600.0,7.993253023507319,52755.469955148306,13.188867488787077,0.0,1.0551093991029663,14.243976887890042
2020-10-30,2020-11-02,1,000014.SZ,BUY,FILLED,,4700.0,600.0,11.922194760334893,7153.316856200936,5.0,0.0,0.14306633712401873,5.143066337124019
2020-10-30,2020-11-02,1,000026.SZ,BUY,FILLED,,5300.0,5300.0,8.355799695006903,44285.73838353658,11.071434595884146,0.0,0.8857147676707318,11.957149363554878
2020-10-30,2020-11-02,1,000030.SZ,BUY,FILLED,,2100.0,2100.0,21.86995279769969,45926.90087516935,11.481725218792336,0.0,0.918538017503387,12.400263236295723
2020-10-30,2020-11-02,1,000032.SZ,BUY,FILLED,,4500.0,500.0,11.017794610011808,5508.897305005904,5.0,0.0,0.1101779461001181,5.110177946100118
2020-10-30,2020-11-02,1,600006.SH,BUY,FILLED,,5100.0,500.0,9.698403306849086,4849.201653424543,5.0,0.0,0.09698403306849088,5.096984033068491
2020-10-30,2020-11-02,1,600018.SH,BUY,FILLED,,6500.0,800.0,7.860858800131908,6288.687040105526,5.0,0.0,0.1257737408021105,5.125773740802111
2020-10-30,2020-11-02,1,600040.SH,BUY,FILLED,,2900.0,300.0,12.638804933855962,3791.6414801567885,5.0,0.0,0.07583282960313578,5.075832829603136
2020-10-30,2020-11-02,1,600048.SH,BUY,FILLED,,2000.0,100.0,21.89582681124633,2189.582681124633,5.0,0.0,0.04379165362249266,5.043791653622493
2020-11-30,2020-12-01,1,000014.SZ,SELL,FILLED,,3900.0,800.0,12.63769300616076,10110.154404928608,5.0,10.110154404928608,0.20220308809857218,15.31235749302718
2020-11-30,2020-12-01,1,000022.SZ,SELL,FILLED,,4300.0,200.0,9.931147329916612,1986.2294659833224,5.0,1.9862294659833224,0.03972458931966645,7.025954055302988
2020-11-30,2020-12-01,1,000030.SZ,SELL,FILLED,,2000.0,100.0,23.665516437674366,2366.5516437674364,5.0,2.3665516437674365,0.04733103287534873,7.413882676642785
2020-11-30,2020-12-01,1,000032.SZ,SELL,FILLED,,0.0,4500.0,10.591943179858008,47663.744309361035,11.915936077340259,47.663744309361036,0.9532748861872208,60.532955272888515
2020-11-30,2020-12-01,1,000040.SZ,SELL,FILLED,,2400.0,100.0,17.112028000613627,1711.2028000613627,5.0,1.7112028000613628,0.03422405600122726,6.74542685606259
2020-11-30,2020-12-01,1,000046.SZ,SELL,FILLED,,3100.0,400.0,13.434316736874564,5373.726694749826,5.0,5.373726694749826,0.10747453389499652,10.481201228644823
2020-11-30,2020-12-01,1,600000.SH,SELL,FILLED,,6900.0,100.0,7.946629414201045,794.6629414201045,5.0,0.7946629414201045,0.01589325882840209,5.810556200248507
